id,first_name,last_name,State,Product,Month,NRx,TRx
466,Bernard,Lillee,Texas,Zap-a-Pain,1,11,194
467,Sigismondo,Camber,North Dakota,Zap-a-Pain,1,1,69
468,Taddeo,McCullum,Connecticut,Zap-a-Pain,1,0,154
469,Onfroi,Rowbottom,Vermont,Zap-a-Pain,1,6,182
470,Kordula,Meaden,Missouri,Zap-a-Pain,1,2,154
471,Erin,Jozef,Nevada,Zap-a-Pain,1,9,159
472,Andras,Brewood,Michigan,Zap-a-Pain,1,13,144
473,Brittney,Chastan,Texas,Zap-a-Pain,1,12,181
474,Evered,Tofts,Ohio,Zap-a-Pain,1,15,85
475,Dareen,Musla,Tennessee,Zap-a-Pain,1,10,58
476,Morgan,Gerald,North Carolina,Zap-a-Pain,1,6,154
477,Ferguson,Savege,Alabama,Zap-a-Pain,1,2,108
478,Phip,Wickenden,North Carolina,Zap-a-Pain,1,19,152
479,Hillary,Novakovic,Nebraska,Zap-a-Pain,1,17,177
480,Leif,Van den Oord,Virginia,Zap-a-Pain,1,0,107
481,Aaren,Polin,Massachusetts,Zap-a-Pain,1,6,10
482,Ethelda,Roderighi,Arkansas,Zap-a-Pain,1,16,126
483,Euell,Skym,Indiana,Zap-a-Pain,1,13,76
484,Marina,MacGown,Texas,Zap-a-Pain,1,10,97
485,Barbara-anne,Goldby,Florida,Zap-a-Pain,1,17,26
486,Livvy,Greg,Colorado,Zap-a-Pain,1,14,108
487,Amelina,Lawson,Washington,Zap-a-Pain,1,18,195
488,Pavel,Upsale,Arkansas,Zap-a-Pain,1,17,182
489,Allsun,Righy,District of Columbia,Zap-a-Pain,1,0,155
490,Foss,Boddis,Iowa,Zap-a-Pain,1,2,82
491,Wandie,Busst,Washington,Zap-a-Pain,1,19,62
492,Genevra,Simmonett,Alabama,Zap-a-Pain,1,2,166
493,Tore,St Ledger,Indiana,Zap-a-Pain,1,10,107
494,Yancey,Packe,Texas,Zap-a-Pain,1,9,31
495,Annissa,Quiney,Texas,Zap-a-Pain,1,4,9
496,Prent,McCahill,Georgia,Zap-a-Pain,1,0,139
497,Dur,de Clercq,Texas,Zap-a-Pain,1,4,136
498,Angelica,Ferrierio,California,Zap-a-Pain,1,6,137
499,Tedie,Kenrick,Missouri,Zap-a-Pain,1,4,191
500,Zelda,Bridgwood,District of Columbia,Zap-a-Pain,1,16,198
501,Kynthia,Treend,Texas,Zap-a-Pain,1,12,17
502,Caren,Dodell,Louisiana,Zap-a-Pain,1,3,63
503,Nickolaus,Playfair,South Carolina,Zap-a-Pain,1,5,141
504,Diane,Ausiello,Minnesota,Zap-a-Pain,1,4,41
505,Pier,Starten,Oklahoma,Zap-a-Pain,1,14,136
506,Lia,Gravenor,Virginia,Zap-a-Pain,1,14,33
507,Dee dee,Glede,New York,Zap-a-Pain,1,14,141
508,Venita,Hilling,District of Columbia,Zap-a-Pain,1,19,164
509,Angeli,Laver,Arizona,Zap-a-Pain,1,12,8
510,Laird,Mattiazzo,Washington,Zap-a-Pain,1,6,11
511,Katalin,Roskrug,Arkansas,Zap-a-Pain,1,19,43
512,Jody,Salzen,Mississippi,Zap-a-Pain,1,15,116
513,Ronda,Burridge,Iowa,Zap-a-Pain,1,0,81
514,Brit,Meo,Nevada,Zap-a-Pain,1,2,109
515,Gregory,Nibloe,Nevada,Zap-a-Pain,1,5,29
516,Barbabas,Obray,Colorado,Zap-a-Pain,1,20,93
517,Pauletta,Ickovits,Pennsylvania,Zap-a-Pain,1,5,108
518,Carita,Reolfi,South Carolina,Zap-a-Pain,1,4,133
519,Kacy,Greated,District of Columbia,Zap-a-Pain,1,5,87
520,Audrey,Shottin,Wisconsin,Zap-a-Pain,1,3,108
521,Ches,Klimus,Illinois,Zap-a-Pain,1,6,124
522,Suzann,Beneze,Massachusetts,Zap-a-Pain,1,16,133
523,Barnabe,Clougher,Texas,Zap-a-Pain,1,8,92
524,Saundra,Tadd,Texas,Zap-a-Pain,1,14,120
525,Ethelyn,Wolver,Texas,Zap-a-Pain,1,17,84
526,Sissy,Lynnett,Minnesota,Zap-a-Pain,1,8,126
527,Aguste,Lathbury,Pennsylvania,Zap-a-Pain,1,20,23
528,Shelley,Groomebridge,Colorado,Zap-a-Pain,1,16,191
529,Vivienne,Dubock,Washington,Zap-a-Pain,1,3,14
530,Andros,Merchant,Texas,Zap-a-Pain,1,10,137
531,Jeanna,Haack,California,Zap-a-Pain,1,15,149
532,Panchito,Jerrome,California,Zap-a-Pain,1,16,64
533,Cahra,Shippard,Texas,Zap-a-Pain,1,6,77
534,Tim,Quincey,Texas,Zap-a-Pain,1,16,160
535,Benni,Clericoates,Texas,Zap-a-Pain,1,20,39
536,Ericha,O' Faherty,Colorado,Zap-a-Pain,1,4,169
537,Gillie,Rivlin,Illinois,Zap-a-Pain,1,18,63
538,Jolynn,Kmiec,Georgia,Zap-a-Pain,1,11,20
539,Becki,Howford,California,Zap-a-Pain,1,0,170
540,Kaia,Truse,Massachusetts,Zap-a-Pain,1,14,126
541,Uri,Burrett,Iowa,Zap-a-Pain,1,8,3
542,Tamarra,Dahlborg,Florida,Zap-a-Pain,1,16,46
543,Edin,Monkton,Nebraska,Zap-a-Pain,1,20,165
544,Conney,Wynn,Texas,Zap-a-Pain,1,13,111
545,Abey,Torrisi,District of Columbia,Zap-a-Pain,1,4,64
546,Leah,Brashier,Utah,Zap-a-Pain,1,10,40
547,Revkah,Mattacks,Colorado,Zap-a-Pain,1,17,30
548,Stefa,Joron,Arizona,Zap-a-Pain,1,14,9
549,Yehudit,Vlasov,Colorado,Zap-a-Pain,1,13,164
550,Sal,Hastings,Illinois,Zap-a-Pain,1,19,196
551,Andrey,Louis,California,Zap-a-Pain,1,4,186
552,Tarrah,Cockley,Oklahoma,Zap-a-Pain,1,12,48
553,Charmane,Knighton,Pennsylvania,Zap-a-Pain,1,17,10
554,Sula,Whatsize,Hawaii,Zap-a-Pain,1,5,49
555,Laurie,McRory,Arkansas,Zap-a-Pain,1,20,49
556,Mattheus,Ratchford,Texas,Zap-a-Pain,1,15,138
557,Felice,Stobart,California,Zap-a-Pain,1,20,129
558,Dedie,Fike,Connecticut,Zap-a-Pain,1,15,192
559,Mercedes,Castledine,Virginia,Zap-a-Pain,1,5,27
560,Garrek,Agastina,Arizona,Zap-a-Pain,1,7,128
561,Gabi,De la Eglise,Colorado,Zap-a-Pain,1,10,69
562,Flossi,Bakewell,Pennsylvania,Zap-a-Pain,1,8,165
563,Heath,Lonsbrough,California,Zap-a-Pain,1,11,145
564,Karil,Kunisch,Massachusetts,Zap-a-Pain,1,5,109
565,Arron,Rentoll,Nebraska,Zap-a-Pain,1,11,10
566,Cassie,Breckwell,Mississippi,Zap-a-Pain,1,19,22
567,Austine,Sybe,California,Zap-a-Pain,1,1,78
568,Rhetta,Bristoe,Texas,Zap-a-Pain,1,0,119
569,Issy,Olufsen,New York,Zap-a-Pain,1,5,94
570,Freida,Elmhirst,Alaska,Zap-a-Pain,1,0,42
571,Odey,McChesney,Minnesota,Zap-a-Pain,1,17,139
572,Violette,Drinnan,Oklahoma,Zap-a-Pain,1,9,140
573,Joline,Gooda,California,Zap-a-Pain,1,2,16
574,Vanda,Brastead,Ohio,Zap-a-Pain,1,2,172
575,Hasheem,Cubbino,California,Zap-a-Pain,1,8,141
576,Kathie,Longshaw,Ohio,Zap-a-Pain,1,9,36
577,Winnah,Bridal,District of Columbia,Zap-a-Pain,1,14,124
578,Lona,Ferschke,District of Columbia,Zap-a-Pain,1,7,30
579,Lyndsie,Doale,Michigan,Zap-a-Pain,1,5,16
580,Isiahi,Dowd,Tennessee,Zap-a-Pain,1,6,125
581,Sherm,Selcraig,Connecticut,Zap-a-Pain,1,0,187
582,Meta,Laviste,Kansas,Zap-a-Pain,1,9,12
583,Gabriella,Bister,Michigan,Zap-a-Pain,1,14,163
584,Anthony,Lewerenz,Washington,Zap-a-Pain,1,16,21
585,Ferrell,Pendrid,Alabama,Zap-a-Pain,1,2,107
586,Ram,Dri,Missouri,Zap-a-Pain,1,18,187
587,Alan,Lambshine,Arizona,Zap-a-Pain,1,6,143
588,Ebony,Goford,Texas,Zap-a-Pain,1,14,22
589,Duky,Oakley,Oregon,Zap-a-Pain,1,13,44
590,Patti,Antoniak,Pennsylvania,Zap-a-Pain,1,7,42
591,Carling,Alloisi,Virginia,Zap-a-Pain,1,7,139
592,Grantley,Churchouse,Kansas,Zap-a-Pain,1,15,142
593,Alicia,Pyrah,Georgia,Zap-a-Pain,1,10,175
594,Mair,Mintoft,Missouri,Zap-a-Pain,1,13,90
595,Ericka,Swarbrick,Tennessee,Zap-a-Pain,1,9,78
596,Rem,Wain,District of Columbia,Zap-a-Pain,1,17,113
597,Stevy,Simionescu,Texas,Zap-a-Pain,1,7,96
598,Josias,Devenny,California,Zap-a-Pain,1,8,113
599,Donavon,Raye,Alaska,Zap-a-Pain,1,2,36
600,Molli,Menpes,Nevada,Zap-a-Pain,1,15,116
601,Lane,Bampkin,California,Zap-a-Pain,1,10,15
602,Alisa,Giottini,Arizona,Zap-a-Pain,1,11,69
603,Gordy,Waggitt,Delaware,Zap-a-Pain,1,8,136
604,Lombard,Hardi,Connecticut,Zap-a-Pain,1,0,164
605,Silvia,Peres,Nevada,Zap-a-Pain,1,2,178
606,Rivy,Paulillo,Oklahoma,Zap-a-Pain,1,6,156
607,Gusta,Alesin,Indiana,Zap-a-Pain,1,0,197
608,Darlene,Easun,Texas,Zap-a-Pain,1,2,27
609,Silvio,Riepel,Tennessee,Zap-a-Pain,1,11,32
610,Althea,Slobom,Missouri,Zap-a-Pain,1,16,59
611,Murdock,Polden,Texas,Zap-a-Pain,1,13,106
612,Granville,Lydford,North Carolina,Zap-a-Pain,1,15,63
613,Shurwood,Nanuccioi,Florida,Zap-a-Pain,1,11,78
614,Caz,Bloodworthe,North Carolina,Zap-a-Pain,1,9,110
615,Hermon,Raynor,Minnesota,Zap-a-Pain,1,4,45
616,Faydra,Campo,California,Zap-a-Pain,1,19,152
617,Paolina,Segoe,District of Columbia,Zap-a-Pain,1,16,33
618,Alisha,Gonsalvez,Ohio,Zap-a-Pain,1,17,7
619,Brandy,Gervaise,Pennsylvania,Zap-a-Pain,1,0,7
620,Bil,Perulli,Florida,Zap-a-Pain,1,11,166
621,Fredra,Ugolotti,Maryland,Zap-a-Pain,1,5,111
622,Worthington,Geoghegan,Indiana,Zap-a-Pain,1,18,59
623,Tremain,Solomon,North Carolina,Zap-a-Pain,1,14,200
624,Say,Calvey,Georgia,Zap-a-Pain,1,4,153
625,Tiertza,Wolvey,Michigan,Zap-a-Pain,1,8,127
626,Dewie,Rathjen,California,Zap-a-Pain,1,15,50
627,Con,Habershon,Missouri,Zap-a-Pain,1,17,22
628,Ignace,Morby,Georgia,Zap-a-Pain,1,20,51
629,Ozzie,Gaskal,New York,Zap-a-Pain,1,14,140
630,Elka,Tupper,Texas,Zap-a-Pain,1,16,123
631,Aggy,Richley,New York,Zap-a-Pain,1,13,74
632,Eugenius,Vanyatin,Florida,Zap-a-Pain,1,11,135
633,Barnie,Averill,South Dakota,Zap-a-Pain,1,18,27
634,Doreen,Birdall,California,Zap-a-Pain,1,13,65
635,Raffaello,Kennsley,Arkansas,Zap-a-Pain,1,7,38
636,Kat,Oxford,Missouri,Zap-a-Pain,1,13,37
637,Carolan,Greave,Ohio,Zap-a-Pain,1,14,54
638,Merle,Woolmington,California,Zap-a-Pain,1,7,140
639,Annmarie,McKinty,California,Zap-a-Pain,1,9,56
640,Broddy,Robun,District of Columbia,Zap-a-Pain,1,10,1
641,Hazel,Neesam,Kentucky,Zap-a-Pain,1,6,29
642,Renelle,Galfour,Texas,Zap-a-Pain,1,0,20
643,Randolf,Fenemore,Florida,Zap-a-Pain,1,14,79
644,Neill,Fulks,Texas,Zap-a-Pain,1,2,141
645,Korella,Whitten,Missouri,Zap-a-Pain,1,8,7
646,Lorrin,Battlestone,Louisiana,Zap-a-Pain,1,3,120
647,Gwenny,Viner,Florida,Zap-a-Pain,1,0,115
648,Ruby,Rasmus,Texas,Zap-a-Pain,1,2,27
649,Donia,Henworth,Pennsylvania,Zap-a-Pain,1,9,56
650,Lucita,Bazelle,California,Zap-a-Pain,1,1,86
651,Nico,Stirman,Florida,Zap-a-Pain,1,10,173
652,Kirbee,Shadrach,Louisiana,Zap-a-Pain,1,0,5
653,Fiann,Bockman,Florida,Zap-a-Pain,1,13,174
654,Kath,Jesteco,California,Zap-a-Pain,1,0,130
655,Alexandrina,Biesty,Pennsylvania,Zap-a-Pain,1,19,3
656,Nerita,Petrolli,Missouri,Zap-a-Pain,1,14,36
657,Spense,Scudamore,Tennessee,Zap-a-Pain,1,0,119
658,Jeri,Sowood,Massachusetts,Zap-a-Pain,1,10,33
659,Wiatt,Goodding,New York,Zap-a-Pain,1,19,191
660,Starla,Baldetti,Nebraska,Zap-a-Pain,1,8,158
661,Chickie,Livings,Utah,Zap-a-Pain,1,18,68
662,Vinita,Itzhayek,New York,Zap-a-Pain,1,19,150
663,Zedekiah,Soulsby,Florida,Zap-a-Pain,1,17,100
664,Jilli,Macrow,Virginia,Zap-a-Pain,1,14,170
665,Kristine,Garett,Florida,Zap-a-Pain,1,1,10
666,Quintina,Bleacher,Nevada,Zap-a-Pain,1,5,159
667,Wally,Noteyoung,Tennessee,Zap-a-Pain,1,9,62
668,Andrew,Kepe,California,Zap-a-Pain,1,3,38
669,Simone,Gronw,Tennessee,Zap-a-Pain,1,11,161
670,Riannon,Bastick,South Dakota,Zap-a-Pain,1,10,169
671,Tiertza,Delyth,Michigan,Zap-a-Pain,1,9,77
672,Sheridan,Blick,Texas,Zap-a-Pain,1,12,57
673,Ediva,Pudsall,Illinois,Zap-a-Pain,1,15,152
674,Jacqui,Mayston,Ohio,Zap-a-Pain,1,9,111
675,Barbabas,Greir,Pennsylvania,Zap-a-Pain,1,0,157
676,Berk,Lounds,Missouri,Zap-a-Pain,1,5,134
677,Catlin,McGauhy,California,Zap-a-Pain,1,16,19
678,Lauren,Spolton,Ohio,Zap-a-Pain,1,5,161
679,Muhammad,Abbots,California,Zap-a-Pain,1,5,96
680,Skyler,Crofthwaite,California,Zap-a-Pain,1,17,76
681,Dun,Spain,Pennsylvania,Zap-a-Pain,1,12,176
682,Dayna,Tomsu,New York,Zap-a-Pain,1,10,11
683,Abby,Dinwoodie,California,Zap-a-Pain,1,14,141
684,Theodore,Reiglar,Delaware,Zap-a-Pain,1,8,41
685,Jonathan,Eddowes,Missouri,Zap-a-Pain,1,2,152
686,Billi,Parlott,Kansas,Zap-a-Pain,1,19,110
687,Loni,Dominici,California,Zap-a-Pain,1,17,196
688,Gerek,Ladds,Florida,Zap-a-Pain,1,3,144
689,Melvin,Dumelow,Virginia,Zap-a-Pain,1,4,189
690,Sabina,Rubinovitsch,New York,Zap-a-Pain,1,4,13
691,Gamaliel,Jehu,Colorado,Zap-a-Pain,1,15,88
692,Julianna,Libero,Connecticut,Zap-a-Pain,1,14,139
693,Rafaela,Warfield,Alabama,Zap-a-Pain,1,20,116
694,Callean,Rennels,Washington,Zap-a-Pain,1,12,78
695,Petronille,Walding,Pennsylvania,Zap-a-Pain,1,18,3
696,Shanon,Le Grand,District of Columbia,Zap-a-Pain,1,10,183
697,Mehetabel,Dugue,Washington,Zap-a-Pain,1,10,193
698,Etta,Pfeffer,Florida,Zap-a-Pain,1,12,146
699,Perl,Lydon,Florida,Zap-a-Pain,1,13,115
700,Prent,Hulson,California,Nasalclear,1,17,81
701,Averil,Rixon,Ohio,Nasalclear,1,11,116
702,Price,Ramsted,Texas,Nasalclear,1,10,44
703,Talyah,Topley,Illinois,Nasalclear,1,13,93
704,Camey,Holdforth,Florida,Nasalclear,1,10,192
705,Robbyn,Dalloway,Indiana,Nasalclear,1,11,103
706,Yulma,Hawtrey,Ohio,Nasalclear,1,0,45
707,Kaja,Rosindill,New York,Nasalclear,1,1,157
708,Milty,Basillon,Texas,Nasalclear,1,9,5
709,Berton,Otson,California,Nasalclear,1,3,163
710,Sunny,MacGillespie,Mississippi,Nasalclear,1,0,185
711,Ramsey,Flatte,West Virginia,Nasalclear,1,3,51
712,Lorrie,Dutnell,District of Columbia,Nasalclear,1,0,159
713,Dion,Portinari,Connecticut,Nasalclear,1,5,97
714,Camala,Yurkin,New York,Nasalclear,1,17,139
715,Morley,Pickin,Illinois,Nasalclear,1,13,124
716,Jonas,Shooter,Kansas,Nasalclear,1,5,155
717,Mort,Rumble,North Carolina,Nasalclear,1,12,45
718,Pepita,Guyan,Texas,Nasalclear,1,18,171
719,Markos,Ecclesall,Kentucky,Nasalclear,1,2,89
720,Frasier,Growden,Texas,Nasalclear,1,8,166
721,Melvin,Tidder,South Dakota,Nasalclear,1,8,141
722,Pattin,Eric,Kentucky,Nasalclear,1,14,13
723,Viola,Whitcher,Florida,Nasalclear,1,6,149
724,Samaria,Halburton,New York,Nasalclear,1,15,50
725,Lucia,Posse,Missouri,Nasalclear,1,18,35
726,Aarika,Du Hamel,Connecticut,Nasalclear,1,12,117
727,Allen,Barde,California,Nasalclear,1,13,133
728,Arlina,Shanks,District of Columbia,Nasalclear,1,18,73
729,Basilio,Goodwyn,California,Nasalclear,1,19,180
730,Sherill,Flawith,North Carolina,Nasalclear,1,20,171
731,Dona,Pitrasso,Delaware,Nasalclear,1,3,79
732,Amelia,Chattoe,Florida,Nasalclear,1,17,185
733,Adah,Monckton,Louisiana,Nasalclear,1,14,31
734,Jana,Linklater,Maryland,Nasalclear,1,8,189
735,Mayne,Saffer,New York,Nasalclear,1,18,74
736,Wallas,Parnall,Texas,Nasalclear,1,17,141
737,Merwin,Brisco,Florida,Nasalclear,1,4,8
738,Neddie,Venmore,Colorado,Nasalclear,1,8,150
739,Ulric,Tayler,Oklahoma,Nasalclear,1,6,15
740,Carrie,Yukhnov,Connecticut,Nasalclear,1,14,88
741,Benjy,MacAndreis,Texas,Nasalclear,1,14,80
742,Gracie,Knappen,Iowa,Nasalclear,1,8,65
743,Liliane,Tweddell,Connecticut,Nasalclear,1,18,159
744,Vita,Stuckley,Nevada,Nasalclear,1,14,111
745,Culver,Loggie,Pennsylvania,Nasalclear,1,12,199
746,Upton,Ballsdon,Texas,Nasalclear,1,11,25
747,Jessalin,Yewen,Arkansas,Nasalclear,1,12,167
748,Bettina,Wittleton,Arizona,Nasalclear,1,19,106
749,Pablo,Sambells,California,Nasalclear,1,4,198
750,Marlow,Wyson,District of Columbia,Nasalclear,1,16,79
751,Griffy,Plomer,Pennsylvania,Nasalclear,1,10,87
752,Wandis,Bulcroft,South Dakota,Nasalclear,1,20,177
753,Kirby,Sachno,Kansas,Nasalclear,1,5,79
754,Davidson,Galbreth,North Carolina,Nasalclear,1,18,190
755,Magdalen,Delea,Kansas,Nasalclear,1,5,164
756,Towney,Elfitt,New York,Nasalclear,1,19,180
757,Anatole,Bennoe,Virginia,Nasalclear,1,9,199
758,Karim,Thoresby,New Jersey,Nasalclear,1,20,15
759,Elna,Jina,Kansas,Nasalclear,1,4,142
760,Devina,Mollon,Connecticut,Nasalclear,1,3,58
761,Anetta,Lindman,Mississippi,Nasalclear,1,10,11
762,Barnabas,Crawshay,New York,Nasalclear,1,14,81
763,Abbi,Haldin,Alabama,Nasalclear,1,13,187
764,Bobette,Lowres,Virginia,Nasalclear,1,6,1
765,Shaine,Vasic,New York,Nasalclear,1,20,189
766,Charline,Boldecke,Florida,Nasalclear,1,8,15
767,Andreana,Hebbron,California,Nasalclear,1,10,103
768,Brade,Coad,Texas,Nasalclear,1,3,61
769,Noach,Durnan,Ohio,Nasalclear,1,11,29
770,Carol,Hanratty,Colorado,Nasalclear,1,13,131
771,Haroun,Tchir,District of Columbia,Nasalclear,1,12,84
772,Meir,Hailston,Florida,Nasalclear,1,12,14
773,Sherye,Chisnell,Texas,Nasalclear,1,4,200
774,Herby,Kempstone,Nevada,Nasalclear,1,1,50
775,Roseanna,Snel,Virginia,Nasalclear,1,6,140
776,Shermy,Tarbath,North Carolina,Nasalclear,1,18,157
777,Antony,Snoddy,Virginia,Nasalclear,1,12,47
778,Forester,Rubes,Florida,Nasalclear,1,4,83
779,Laura,Hunnicutt,Florida,Nasalclear,1,5,181
780,Feliks,Basden,Michigan,Nasalclear,1,11,188
781,Malvin,Baudinelli,Massachusetts,Nasalclear,1,4,192
782,Katrinka,Baine,North Carolina,Nasalclear,1,5,23
783,Rufe,Hoble,Arkansas,Nasalclear,1,4,153
784,Augustin,Delnevo,New York,Nasalclear,1,13,154
785,Doyle,Perford,Georgia,Nasalclear,1,18,89
786,Holly-anne,De Dantesie,Florida,Nasalclear,1,12,67
787,Hanan,Springthorpe,California,Nasalclear,1,13,192
788,Bethany,Derye-Barrett,District of Columbia,Nasalclear,1,5,134
789,Madalyn,Bellay,Ohio,Nasalclear,1,9,165
790,Eldridge,Haysham,Louisiana,Nasalclear,1,11,63
791,Jeffy,Kenealy,California,Nasalclear,1,13,195
792,Neill,Honnan,District of Columbia,Nasalclear,1,4,193
793,Bellina,Garred,Texas,Nasalclear,1,8,192
794,Morna,Farlam,California,Nasalclear,1,15,99
795,Courtnay,Ownsworth,New York,Nasalclear,1,10,91
796,Monroe,Okenden,Florida,Nasalclear,1,13,38
797,Noni,Knight,Louisiana,Nasalclear,1,20,190
798,Nicoli,Florentine,Iowa,Nasalclear,1,4,170
799,Jarrid,Drowsfield,California,Nasalclear,1,6,20
800,Del,Batrip,California,Nasalclear,1,11,22
801,Dario,Starte,Georgia,Nasalclear,1,18,197
802,Caprice,Seefeldt,Nebraska,Nasalclear,1,11,156
803,Claudia,de Leon,Arizona,Nasalclear,1,20,41
804,Robinette,Breakwell,Illinois,Nasalclear,1,11,55
805,Steffen,Cruickshanks,California,Nasalclear,1,1,47
806,Creigh,Dacombe,District of Columbia,Nasalclear,1,8,49
807,Jonas,Estick,Virginia,Nasalclear,1,17,189
808,Vladamir,Odger,Virginia,Nasalclear,1,14,143
809,Syman,Farquar,Indiana,Nasalclear,1,17,120
810,Shelly,Scurrah,Maryland,Nasalclear,1,9,22
811,Caleb,Del Dello,Texas,Nasalclear,1,4,59
812,Jonathon,Eve,New York,Nasalclear,1,12,184
813,Coletta,Pryor,Hawaii,Nasalclear,1,3,66
814,Olympie,Sarre,New York,Nasalclear,1,20,68
815,Cortney,O'Rudden,California,Nasalclear,1,1,55
816,Mickey,Luberti,Pennsylvania,Nasalclear,1,4,59
817,Berkley,Kilban,Texas,Nasalclear,1,15,78
818,Hadleigh,Oram,Alabama,Nasalclear,1,9,68
819,Mariya,Cholwell,Arizona,Nasalclear,1,18,60
820,Mandel,Dare,Texas,Nasalclear,1,5,81
821,Erika,Mabe,Oklahoma,Nasalclear,1,14,195
822,Essie,Dumbreck,Nevada,Nasalclear,1,8,194
823,Johnna,Franzke,Georgia,Nasalclear,1,20,154
824,Ardelia,Weinmann,Wisconsin,Nasalclear,1,9,118
825,Humfrid,McGarel,Indiana,Nasalclear,1,11,80
826,Elwira,Allitt,Ohio,Nasalclear,1,12,79
827,Evelin,Veljes,California,Nasalclear,1,11,168
828,Kendell,Gerholz,Virginia,Nasalclear,1,14,150
829,Meier,Bullimore,Illinois,Nasalclear,1,13,118
830,Kiel,Fishlee,District of Columbia,Nasalclear,1,1,8
831,Elinor,Graeme,Louisiana,Nasalclear,1,9,0
832,Aubree,Keeney,Michigan,Nasalclear,1,0,59
833,Lockwood,Salway,Florida,Nasalclear,1,3,15
834,Mill,Kilalea,California,Nasalclear,1,14,164
835,Madge,Denk,New York,Nova-itch,1,6,37
836,Garek,Cissen,Florida,Nova-itch,1,14,89
837,Trudi,O'Doherty,Illinois,Nova-itch,1,8,0
838,Pancho,Leask,Pennsylvania,Nova-itch,1,4,154
839,Stephana,Kestin,Virginia,Nova-itch,1,19,89
840,Robina,Harrold,Tennessee,Nova-itch,1,9,183
841,Lorianne,Maffione,Texas,Nova-itch,1,5,7
842,Milton,Bryning,Arizona,Nova-itch,1,19,145
843,Sheffie,Persey,California,Nova-itch,1,13,173
844,Sibley,Attree,Missouri,Nova-itch,1,10,148
845,Farrel,Ault,Kansas,Nova-itch,1,4,108
846,Alexandra,Gantzer,Oklahoma,Nova-itch,1,17,182
847,Darb,Dyde,Florida,Nova-itch,1,11,154
848,Becky,Gendrich,Florida,Nova-itch,1,20,28
849,Nanete,Reedyhough,Arizona,Nova-itch,1,3,51
850,Jaclin,Gjerde,Washington,Nova-itch,1,4,40
851,Malena,Wooddisse,North Carolina,Nova-itch,1,1,192
852,Caz,Nickols,Florida,Nova-itch,1,14,106
853,Malcolm,Rabb,Texas,Nova-itch,1,6,5
854,Arlin,Olfert,Colorado,Nova-itch,1,16,73
855,Yoshiko,Carnegy,Washington,Nova-itch,1,19,155
856,Sargent,Sepey,Nevada,Nova-itch,1,9,112
857,Priscilla,Bantock,Arizona,Nova-itch,1,6,107
858,Anabel,Adam,California,Nova-itch,1,10,76
859,Jesse,Petters,California,Nova-itch,1,7,70
860,Montgomery,Warnock,Virginia,Nova-itch,1,8,47
861,Jarad,Fayne,Florida,Nova-itch,1,6,18
862,Josefa,Ilott,Texas,Nova-itch,1,2,153
863,Colly,Treslove,District of Columbia,Nova-itch,1,3,132
864,Dael,De Ferraris,California,Nova-itch,1,3,195
865,Chrisse,Crux,Georgia,Nova-itch,1,1,120
866,Mathilde,Earl,Michigan,Nova-itch,1,11,172
867,Lucia,Wright,Florida,Nova-itch,1,12,167
868,Jeri,Swatman,Maryland,Nova-itch,1,6,139
869,Laney,Bertome,District of Columbia,Nova-itch,1,16,117
870,Raddy,Newband,Minnesota,Nova-itch,1,20,121
871,Hubert,Castri,Kansas,Nova-itch,1,19,158
872,Celka,Blamires,Texas,Nova-itch,1,19,7
873,Cleon,Adair,Missouri,Nova-itch,1,10,174
874,Corenda,Lalor,South Carolina,Nova-itch,1,6,81
875,Merle,Stovold,Oklahoma,Nova-itch,1,16,52
876,Dougie,Rays,California,Nova-itch,1,1,10
877,Redford,Lissandre,Illinois,Nova-itch,1,9,0
878,Alikee,Huck,Texas,Nova-itch,1,10,77
879,Alys,Sandon,Missouri,Nova-itch,1,1,34
880,Cherish,Free,Texas,Nova-itch,1,14,127
881,Tilda,MacTavish,Illinois,Nova-itch,1,14,183
882,Kirby,Aspole,Virginia,Nova-itch,1,19,173
883,Federica,Wasling,Connecticut,Nova-itch,1,0,25
884,Mitzi,Gilhooly,Louisiana,Nova-itch,1,5,8
885,Niko,Denness,New York,Nova-itch,1,9,22
886,Aleda,Ferrandez,Louisiana,Nova-itch,1,15,93
887,Benoit,Ventris,Ohio,Nova-itch,1,9,1
888,Berny,Dymidowski,Connecticut,Nova-itch,1,12,191
889,Jeremiah,Thomesson,Ohio,Nova-itch,1,4,26
890,Nickolai,Reglar,California,Nova-itch,1,10,54
891,Amaleta,Naulty,Florida,Nova-itch,1,20,179
892,Hermione,Quest,Iowa,Nova-itch,1,18,109
893,Lewiss,Kellock,New York,Nova-itch,1,9,140
894,Shantee,Kaming,Ohio,Nova-itch,1,9,184
895,Alfonse,Spaxman,Ohio,Nova-itch,1,2,143
896,Cody,Falla,Arizona,Nova-itch,1,9,112
897,Waite,Spalding,Nevada,Nova-itch,1,1,48
898,Jean,Figge,Texas,Nova-itch,1,4,165
899,Amity,Swansbury,Oklahoma,Nova-itch,1,6,97
900,Hettie,Kelwaybamber,Oklahoma,Nova-itch,1,13,64
901,Rosaline,Hulse,California,Nova-itch,1,0,14
902,Albie,Gauthorpp,Colorado,Nova-itch,1,17,94
903,Natalee,Whetton,Texas,Nova-itch,1,6,58
904,Damian,McAlindon,Iowa,Nova-itch,1,9,131
905,Rozina,Woodgate,Florida,Nova-itch,1,6,108
906,Witty,Stener,Texas,Nova-itch,1,0,17
